name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class
DD-g796,protein,http://nrvis.com/./download/data/protein/DD_g796.zip,67,145,0.06558118498417008,2,4.3283582089552235,8,0.4263749893080154,243,0,3.626865671641791,11,0.3984363894811655,0.43315508021390375,1.0,5.0
DD-g797,protein,http://nrvis.com/./download/data/protein/DD_g797.zip,228,511,0.019746502820928973,1,4.482456140350878,9,0.3676996009320541,894,0,3.9210526315789473,15,0.42536549707602345,0.4375917767988253,1.0,0.0
DD-g798,protein,http://nrvis.com/./download/data/protein/DD_g798.zip,124,305,0.03999475478625754,2,4.919354838709677,10,0.2432067361868153,579,0,4.669354838709677,16,0.4724334357398874,0.4223194748358862,1.0,5.0
DD-g799,protein,http://nrvis.com/./download/data/protein/DD_g799.zip,88,207,0.05407523510971786,1,4.704545454545454,10,0.2323094851271228,426,0,4.840909090909091,15,0.5474116161616162,0.484090909090909,1.0,0.0
DD-g8,protein,http://nrvis.com/./download/data/protein/DD_g8.zip,503,1407,0.011144289640642202,2,5.5944333996023845,10,0.2820551680255511,3243,0,6.4473161033797215,16,0.4926078449935308,0.4581155530442153,1.0,5.0
DD-g80,protein,http://nrvis.com/./download/data/protein/DD_g80.zip,182,492,0.029870681804383462,1,5.406593406593409,11,0.30722229522296524,1200,0,6.593406593406592,24,0.5195570302713161,0.4918032786885246,1.0,2.0
DD-g800,protein,http://nrvis.com/./download/data/protein/DD_g800.zip,684,1473,0.006306028614728622,1,4.307017543859649,8,0.29702343943879195,2286,0,3.3421052631578947,13,0.4136974380395444,0.4102656137832017,1.0,0.0
DD-g801,protein,http://nrvis.com/./download/data/protein/DD_g801.zip,45,119,0.1202020202020202,3,5.288888888888889,6,0.1640742599096756,312,2,6.933333333333334,9,0.6133333333333333,0.5931558935361216,1.0,1.0
DD-g802,protein,http://nrvis.com/./download/data/protein/DD_g802.zip,173,473,0.031791907514450865,2,5.468208092485548,11,0.2764597620902466,1098,0,6.3468208092485545,22,0.4937396258205503,0.4629005059021922,1.0,0.0
DD-g803,protein,http://nrvis.com/./download/data/protein/DD_g803.zip,130,303,0.036135957066189626,1,4.661538461538462,9,0.15569540404015367,582,0,4.476923076923077,13,0.4726617826617826,0.4644852354349561,1.0,5.0
DD-g804,protein,http://nrvis.com/./download/data/protein/DD_g804.zip,397,1155,0.014693534844668343,1,5.818639798488665,12,0.2724570595741895,2940,0,7.405541561712846,25,0.5077742157087247,0.4717586649550706,1.0,2.0
DD-g805,protein,http://nrvis.com/./download/data/protein/DD_g805.zip,433,990,0.01058506543494996,1,4.5727482678983815,9,0.2242782545970705,1854,0,4.28175519630485,14,0.4863723010374287,0.4659462176426238,1.0,2.0
DD-g806,protein,http://nrvis.com/./download/data/protein/DD_g806.zip,123,325,0.04331600693056111,1,5.284552845528455,8,0.219317096466094,786,0,6.3902439024390265,15,0.5298683701122727,0.5087378640776699,1.0,0.0
DD-g807,protein,http://nrvis.com/./download/data/protein/DD_g807.zip,159,374,0.029774699466602977,1,4.7044025157232685,9,0.33580722008429537,630,0,3.9622641509433967,13,0.4317809723470102,0.3942428035043805,1.0,5.0
DD-g808,protein,http://nrvis.com/./download/data/protein/DD_g808.zip,110,241,0.04020016680567138,1,4.381818181818182,7,0.2287915484005299,402,0,3.6545454545454548,9,0.4771861471861473,0.4398249452954048,1.0,1.0
DD-g809,protein,http://nrvis.com/./download/data/protein/DD_g809.zip,30,73,0.16781609195402306,2,4.866666666666666,10,0.07975204459030116,141,1,4.7,11,0.5554497354497355,0.4234234234234234,1.0,5.0
DD-g81,protein,http://nrvis.com/./download/data/protein/DD_g81.zip,292,770,0.01812361719154545,1,5.273972602739726,10,0.22276400740439511,1791,0,6.133561643835616,17,0.5060991519895626,0.4827493261455526,1.0,0.0
DD-g810,protein,http://nrvis.com/./download/data/protein/DD_g810.zip,79,234,0.0759493670886076,2,5.924050632911393,10,0.25776455272456833,684,1,8.658227848101266,16,0.5888286116134218,0.5560975609756098,1.0,5.0
DD-g811,protein,http://nrvis.com/./download/data/protein/DD_g811.zip,147,351,0.03270897400055913,1,4.775510204081633,9,0.3444996445683176,834,0,5.673469387755104,15,0.5223679948169744,0.5519523494374586,1.0,0.0
DD-g812,protein,http://nrvis.com/./download/data/protein/DD_g812.zip,72,167,0.06533646322378718,1,4.638888888888889,8,0.36356268322124574,342,0,4.75,13,0.5372354497354498,0.4892703862660944,1.0,2.0
DD-g813,protein,http://nrvis.com/./download/data/protein/DD_g813.zip,685,1638,0.0069919323857087975,1,4.782481751824816,10,0.243780598757142,3063,0,4.47153284671533,16,0.4601992816591352,0.4325049421067495,1.0,5.0
DD-g814,protein,http://nrvis.com/./download/data/protein/DD_g814.zip,134,306,0.03433958029401863,1,4.567164179104478,9,0.2977944041773817,519,0,3.873134328358209,15,0.4769012082444918,0.4119047619047619,1.0,1.0
DD-g815,protein,http://nrvis.com/./download/data/protein/DD_g815.zip,560,1357,0.008669818553539484,1,4.846428571428572,10,0.2978666912752849,2616,0,4.6714285714285735,18,0.4530116213151931,0.4445199660152931,1.0,1.0
DD-g816,protein,http://nrvis.com/./download/data/protein/DD_g816.zip,76,211,0.07403508771929825,2,5.552631578947367,12,0.29293147034039424,546,0,7.184210526315789,22,0.5076963241436928,0.4954627949183303,1.0,2.0
DD-g817,protein,http://nrvis.com/./download/data/protein/DD_g817.zip,289,631,0.015162437524029218,1,4.366782006920415,11,0.3512538115527719,1233,0,4.26643598615917,16,0.4856828292814449,0.4803272302298403,1.0,0.0
DD-g818,protein,http://nrvis.com/./download/data/protein/DD_g818.zip,128,284,0.034940944881889764,2,4.4375,8,0.1939774394496966,468,0,3.65625,11,0.4538318452380951,0.41935483870967744,1.0,0.0
DD-g819,protein,http://nrvis.com/./download/data/protein/DD_g819.zip,379,939,0.013108849520459018,1,4.955145118733508,12,0.3175268827983781,1854,0,4.891820580474933,17,0.4564759924918238,0.4429049211657907,1.0,2.0
DD-g82,protein,http://nrvis.com/./download/data/protein/DD_g82.zip,275,660,0.017518248175182483,1,4.8,9,0.2398782343987837,1209,0,4.3963636363636365,14,0.4469292929292928,0.4242105263157895,1.0,0.0
DD-g820,protein,http://nrvis.com/./download/data/protein/DD_g820.zip,206,490,0.023206251479990527,1,4.757281553398059,8,0.21795348216752564,975,0,4.733009708737863,12,0.4855640314378179,0.4751461988304094,1.0,1.0
DD-g821,protein,http://nrvis.com/./download/data/protein/DD_g821.zip,149,373,0.033829131144567384,1,5.0067114093959715,8,0.17770679625711064,726,0,4.87248322147651,11,0.4573346116970278,0.4370860927152318,1.0,1.0
DD-g822,protein,http://nrvis.com/./download/data/protein/DD_g822.zip,63,152,0.07782898105478751,1,4.825396825396825,9,0.3797001505794026,321,0,5.095238095238095,14,0.5078105316200554,0.4900763358778626,1.0,1.0
DD-g823,protein,http://nrvis.com/./download/data/protein/DD_g823.zip,135,317,0.035046987285793266,1,4.696296296296296,9,0.203059177131711,573,0,4.2444444444444445,12,0.4616225749559084,0.4241302738712065,1.0,2.0
DD-g824,protein,http://nrvis.com/./download/data/protein/DD_g824.zip,553,1313,0.008602615509605055,2,4.748643761301988,10,0.33495344426243884,2574,0,4.654611211573237,15,0.4601151008926779,0.4617040358744395,1.0,2.0
DD-g825,protein,http://nrvis.com/./download/data/protein/DD_g825.zip,171,356,0.02449260405916753,1,4.16374269005848,9,0.09599352329048366,483,0,2.8245614035087723,12,0.3926900584795322,0.3752913752913753,1.0,0.0
DD-g826,protein,http://nrvis.com/./download/data/protein/DD_g826.zip,582,1419,0.008392923682949766,1,4.876288659793817,9,0.2893665087158664,3180,0,5.463917525773196,15,0.5343260786559749,0.5182529335071708,1.0,2.0
DD-g827,protein,http://nrvis.com/./download/data/protein/DD_g827.zip,55,159,0.10707070707070708,1,5.781818181818182,9,0.16326111088270764,486,0,8.836363636363636,18,0.6142424242424248,0.6097867001254705,1.0,2.0
DD-g828,protein,http://nrvis.com/./download/data/protein/DD_g828.zip,173,373,0.02507057400188197,1,4.312138728323698,8,0.3043648379643514,594,0,3.433526011560694,12,0.4362235067437379,0.4090909090909091,1.0,0.0
DD-g829,protein,http://nrvis.com/./download/data/protein/DD_g829.zip,117,258,0.03801945181255526,2,4.410256410256411,8,0.3549401138036671,417,0,3.5641025641025643,13,0.4241351241351241,0.4088235294117647,1.0,0.0
DD-g83,protein,http://nrvis.com/./download/data/protein/DD_g83.zip,329,756,0.01401141670991178,1,4.595744680851063,10,0.27182104986416555,1380,0,4.194528875379939,14,0.4559801225454719,0.4460245636716225,1.0,5.0
DD-g830,protein,http://nrvis.com/./download/data/protein/DD_g830.zip,372,909,0.013172767585427354,1,4.887096774193548,10,0.1476886536893418,1770,0,4.758064516129032,13,0.4807817033623481,0.4524539877300614,1.0,1.0
DD-g831,protein,http://nrvis.com/./download/data/protein/DD_g831.zip,106,222,0.0398921832884097,2,4.188679245283018,8,0.3403040653012903,339,0,3.19811320754717,11,0.4104222821203953,0.4242803504380476,1.0,5.0
DD-g832,protein,http://nrvis.com/./download/data/protein/DD_g832.zip,157,422,0.03446023191246121,2,5.375796178343951,11,0.3305857528445101,1053,0,6.707006369426751,18,0.5339114530197331,0.5072254335260116,1.0,1.0
DD-g833,protein,http://nrvis.com/./download/data/protein/DD_g833.zip,124,307,0.040257015473380536,1,4.951612903225806,9,0.0657515019148268,561,0,4.524193548387096,13,0.4694636456733231,0.4205397301349325,1.0,1.0
DD-g834,protein,http://nrvis.com/./download/data/protein/DD_g834.zip,114,277,0.043005744449619625,1,4.859649122807016,9,0.12460426664876845,624,0,5.473684210526316,13,0.5373433583959898,0.5098039215686274,1.0,1.0
DD-g835,protein,http://nrvis.com/./download/data/protein/DD_g835.zip,423,1210,0.013556967272808758,2,5.7210401891252936,12,0.35202996290105193,3093,0,7.3120567375886525,17,0.5471733546201627,0.4910303222733767,1.0,5.0
DD-g836,protein,http://nrvis.com/./download/data/protein/DD_g836.zip,405,937,0.01145336755897812,1,4.62716049382716,10,0.2102228579358275,1569,0,3.8740740740740733,14,0.4261414854007449,0.4100888656560376,1.0,2.0
DD-g837,protein,http://nrvis.com/./download/data/protein/DD_g837.zip,273,669,0.018018745959922432,1,4.9010989010989015,9,0.26672161959727103,1551,0,5.6813186813186825,14,0.5494650851793705,0.5372358850017319,1.0,0.0
DD-g838,protein,http://nrvis.com/./download/data/protein/DD_g838.zip,143,337,0.03319215995272333,1,4.713286713286712,10,0.3263695107152291,669,0,4.678321678321677,17,0.4912920412920415,0.4575923392612859,1.0,5.0
DD-g839,protein,http://nrvis.com/./download/data/protein/DD_g839.zip,89,256,0.06537282941777324,2,5.752808988764048,12,0.16948107899263765,588,1,6.606741573033707,19,0.5001669990434034,0.4191019244476121,1.0,1.0
DD-g84,protein,http://nrvis.com/./download/data/protein/DD_g84.zip,314,731,0.014875562157872243,1,4.656050955414012,9,0.22651424294232395,1383,0,4.404458598726115,13,0.4767895056111615,0.4538890712175911,1.0,2.0
DD-g840,protein,http://nrvis.com/./download/data/protein/DD_g840.zip,316,732,0.014707655213984329,1,4.632911392405063,8,0.34259062283000685,1482,0,4.689873417721518,15,0.5062537673297169,0.4953208556149733,1.0,2.0
DD-g841,protein,http://nrvis.com/./download/data/protein/DD_g841.zip,179,405,0.02542213294833972,1,4.5251396648044695,8,0.2676753231895656,714,0,3.988826815642458,12,0.44731311519021016,0.4399260628465804,1.0,2.0
DD-g842,protein,http://nrvis.com/./download/data/protein/DD_g842.zip,119,274,0.039025779803446806,1,4.605042016806721,8,0.33788956217776384,528,0,4.436974789915967,11,0.4963985594237696,0.4857405703771849,1.0,2.0
DD-g843,protein,http://nrvis.com/./download/data/protein/DD_g843.zip,140,313,0.03216855087358685,1,4.471428571428572,9,0.4947322623012158,543,0,3.8785714285714286,12,0.4278401360544221,0.4268867924528302,1.0,0.0
DD-g844,protein,http://nrvis.com/./download/data/protein/DD_g844.zip,164,413,0.03089929672302858,2,5.036585365853658,8,0.19916857608191296,825,0,5.030487804878049,14,0.4903310104529618,0.4537953795379538,1.0,0.0
DD-g845,protein,http://nrvis.com/./download/data/protein/DD_g845.zip,546,1313,0.008824814329401486,1,4.809523809523808,9,0.2979511957415453,2733,0,5.0054945054945055,16,0.4984039769754058,0.4873395149786021,1.0,0.0
DD-g846,protein,http://nrvis.com/./download/data/protein/DD_g846.zip,209,498,0.0229112992270887,1,4.76555023923445,10,0.2228605382077474,927,0,4.435406698564592,15,0.4864927470190629,0.4335827876520113,0.9473684210526316,5.0
DD-g847,protein,http://nrvis.com/./download/data/protein/DD_g847.zip,205,507,0.0242467718794835,1,4.946341463414634,9,0.22281164644456333,993,0,4.843902439024389,15,0.4609446380178087,0.4452914798206278,1.0,5.0
DD-g848,protein,http://nrvis.com/./download/data/protein/DD_g848.zip,195,423,0.022363203806502776,1,4.338461538461538,7,0.2704280367126713,708,0,3.630769230769231,13,0.4409523809523805,0.44640605296343,1.0,2.0
DD-g849,protein,http://nrvis.com/./download/data/protein/DD_g849.zip,456,1031,0.00993830730672836,1,4.521929824561403,10,0.33025912109121763,1728,0,3.789473684210527,15,0.4229218880534677,0.421978021978022,1.0,2.0
DD-g85,protein,http://nrvis.com/./download/data/protein/DD_g85.zip,481,1146,0.009927234927234928,1,4.765072765072765,10,0.1860724854457672,2073,0,4.3097713097713095,17,0.4407121407121408,0.4268066707844349,1.0,2.0
DD-g850,protein,http://nrvis.com/./download/data/protein/DD_g850.zip,144,366,0.035547785547785545,1,5.083333333333333,10,0.3314425165053055,840,0,5.833333333333332,16,0.5214616402116402,0.5078597339782346,1.0,2.0
DD-g851,protein,http://nrvis.com/./download/data/protein/DD_g851.zip,82,264,0.07949412827461608,3,6.439024390243902,10,0.13409128600121684,609,0,7.426829268292682,15,0.4139856755710413,0.38789808917197455,1.0,1.0
DD-g852,protein,http://nrvis.com/./download/data/protein/DD_g852.zip,71,171,0.06881287726358147,2,4.816901408450704,8,0.20218615656346872,378,0,5.323943661971831,12,0.5458752515090545,0.5156889495225102,1.0,5.0
DD-g853,protein,http://nrvis.com/./download/data/protein/DD_g853.zip,70,179,0.07412008281573497,2,5.114285714285714,10,0.2618595231135408,441,0,6.3,15,0.5355328798185943,0.5206611570247934,1.0,2.0
DD-g854,protein,http://nrvis.com/./download/data/protein/DD_g854.zip,252,573,0.018118004173781063,1,4.5476190476190474,9,0.15853611408107995,855,0,3.3928571428571432,10,0.4167391030486268,0.3746713409290097,1.0,5.0
DD-g855,protein,http://nrvis.com/./download/data/protein/DD_g855.zip,144,346,0.033605283605283615,1,4.8055555555555545,10,0.3452575639866862,678,0,4.708333333333333,14,0.4586860670194004,0.44169381107491856,1.0,1.0
DD-g856,protein,http://nrvis.com/./download/data/protein/DD_g856.zip,91,225,0.054945054945054944,2,4.945054945054945,11,0.10930520424089164,450,1,4.945054945054945,17,0.5131646131646131,0.4451038575667656,1.0,5.0
DD-g857,protein,http://nrvis.com/./download/data/protein/DD_g857.zip,177,485,0.031137647663071387,1,5.480225988700565,11,0.23966254603830306,1152,0,6.508474576271187,20,0.5069402662623003,0.4700122399020808,1.0,0.0
DD-g858,protein,http://nrvis.com/./download/data/protein/DD_g858.zip,570,1385,0.008540683871365584,1,4.859649122807016,10,0.23979438910532866,2955,0,5.184210526315789,14,0.5211027568922304,0.5015274949083504,1.0,5.0
DD-g859,protein,http://nrvis.com/./download/data/protein/DD_g859.zip,182,434,0.026349341266468342,1,4.769230769230768,10,0.3052678841592593,957,0,5.258241758241756,15,0.5235871271585556,0.5134120171673819,1.0,5.0
DD-g86,protein,http://nrvis.com/./download/data/protein/DD_g86.zip,255,580,0.017909526015130458,1,4.549019607843137,10,0.31370077858062906,1053,0,4.129411764705884,16,0.4353283535636472,0.4413243922883487,1.0,5.0
DD-g860,protein,http://nrvis.com/./download/data/protein/DD_g860.zip,100,222,0.04484848484848485,1,4.44,7,0.23308991664822665,381,0,3.81,11,0.4965714285714285,0.4409722222222222,1.0,2.0
DD-g861,protein,http://nrvis.com/./download/data/protein/DD_g861.zip,90,221,0.05518102372034956,1,4.911111111111111,8,0.1542663123708307,477,0,5.3,12,0.5302116402116399,0.4958419958419958,1.0,5.0
DD-g862,protein,http://nrvis.com/./download/data/protein/DD_g862.zip,236,573,0.020663541291020555,1,4.8559322033898304,8,0.3102902270695883,1275,0,5.402542372881356,13,0.5263619854721548,0.5199836867862969,1.0,2.0
DD-g863,protein,http://nrvis.com/./download/data/protein/DD_g863.zip,41,114,0.13902439024390245,2,5.560975609756096,10,0.11280964458187187,276,0,6.7317073170731705,14,0.5156020131629888,0.4524590163934426,1.0,5.0
DD-g864,protein,http://nrvis.com/./download/data/protein/DD_g864.zip,114,284,0.04409253221549449,2,4.982456140350878,9,0.15267471164406018,576,0,5.052631578947368,15,0.5072820941241992,0.4633950120675784,1.0,1.0
DD-g865,protein,http://nrvis.com/./download/data/protein/DD_g865.zip,102,216,0.0419336051252184,1,4.235294117647058,8,0.1767376129501956,324,0,3.1764705882352944,9,0.3961017740429504,0.40198511166253104,1.0,5.0
DD-g866,protein,http://nrvis.com/./download/data/protein/DD_g866.zip,127,300,0.03749531308586427,2,4.724409448818896,8,0.2325581395348846,564,0,4.440944881889764,12,0.4830708661417322,0.4512,1.0,1.0
DD-g867,protein,http://nrvis.com/./download/data/protein/DD_g867.zip,208,533,0.024758454106280192,1,5.125,11,0.3433471194002049,1197,0,5.7548076923076925,18,0.4983797452547448,0.4681267109894408,1.0,1.0
DD-g868,protein,http://nrvis.com/./download/data/protein/DD_g868.zip,122,308,0.04172876304023845,1,5.049180327868854,10,0.08002189381499986,636,0,5.2131147540983624,14,0.4981785063752279,0.4612037708484409,1.0,1.0
DD-g869,protein,http://nrvis.com/./download/data/protein/DD_g869.zip,91,174,0.042490842490842486,1,3.824175824175824,8,0.3476953907815637,204,0,2.241758241758242,11,0.2931187859759288,0.3517241379310345,1.0,0.0
DD-g87,protein,http://nrvis.com/./download/data/protein/DD_g87.zip,291,667,0.015807560137457044,1,4.584192439862543,9,0.3081161783928335,1218,0,4.185567010309279,14,0.4593247149948178,0.4481236203090508,1.0,5.0
DD-g870,protein,http://nrvis.com/./download/data/protein/DD_g870.zip,185,408,0.023971797884841363,1,4.410810810810812,8,0.11562748295906038,684,0,3.6972972972972973,11,0.4591248391248389,0.4367816091954023,1.0,5.0
DD-g871,protein,http://nrvis.com/./download/data/protein/DD_g871.zip,138,296,0.031312810747910716,1,4.2898550724637685,7,0.2301948508958304,471,0,3.4130434782608696,10,0.4406487232574191,0.4309240622140897,1.0,0.0
DD-g872,protein,http://nrvis.com/./download/data/protein/DD_g872.zip,211,491,0.022162040171518845,1,4.654028436018957,9,0.20273788891639608,948,0,4.492890995260663,14,0.5044986082900776,0.4669950738916256,1.0,1.0
DD-g873,protein,http://nrvis.com/./download/data/protein/DD_g873.zip,259,714,0.021370207416719043,1,5.513513513513511,9,0.1280397977132763,1743,0,6.72972972972973,18,0.536618250903965,0.4923728813559322,1.0,5.0
