name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class,resource_allocation,jaccard_coefficient,preferential_attachment,community,sorensen_neighbours
DD-g718,protein,http://nrvis.com/./download/data/protein/DD_g718.zip,147,382,0.03559780076414127,1,5.197278911564626,9,0.13415290049942405,771,0,5.244897959183674,14,0.4698088759313249,0.4292873051224944,1.0,1.0,0.9345549738219894,0.9502617801047121,0.4371727748691099,0.7774869109947644,0.9450261780104712
DD-g719,protein,http://nrvis.com/./download/data/protein/DD_g719.zip,203,560,0.02731307613519973,2,5.517241379310343,10,0.14946384103267749,1308,0,6.443349753694581,16,0.5032176088826337,0.4730560578661844,1.0,4.0,0.9267857142857143,0.9392857142857143,0.4339285714285714,0.8339285714285714,0.9446428571428571
DD-g72,protein,http://nrvis.com/./download/data/protein/DD_g72.zip,390,864,0.011390152264188252,1,4.430769230769231,9,0.20581862748674065,1212,0,3.1076923076923078,13,0.3791554741554744,0.3612518628912072,1.0,1.0,0.8391203703703702,0.8634259259259258,0.3530092592592593,0.8090277777777777,0.8611111111111112
DD-g720,protein,http://nrvis.com/./download/data/protein/DD_g720.zip,175,375,0.024630541871921183,1,4.285714285714286,8,0.3058103723371373,588,0,3.36,11,0.4246530612244897,0.4203002144388849,1.0,0.0,0.8746666666666667,0.8586666666666667,0.296,0.8026666666666666,0.8586666666666667
DD-g721,protein,http://nrvis.com/./download/data/protein/DD_g721.zip,190,744,0.041436925647451966,1,7.83157894736842,14,0.1831538705729194,2109,0,11.1,23,0.4227192398245029,0.3805485384337784,1.0,1.0,0.9408602150537633,0.946236559139785,0.5336021505376344,0.7903225806451613,0.9260752688172043
DD-g722,protein,http://nrvis.com/./download/data/protein/DD_g722.zip,110,236,0.03936613844870725,1,4.290909090909091,9,0.2348290450100549,450,0,4.090909090909091,15,0.4827417027417028,0.4838709677419355,1.0,1.0,0.826271186440678,0.8559322033898304,0.385593220338983,0.7288135593220337,0.7457627118644068
DD-g723,protein,http://nrvis.com/./download/data/protein/DD_g723.zip,125,316,0.0407741935483871,1,5.056,8,0.3689840653563025,666,0,5.3279999999999985,14,0.4745142857142857,0.4625,1.0,4.0,0.9082278481012658,0.8955696202531646,0.3734177215189873,0.7120253164556961,0.9493670886075949
DD-g724,protein,http://nrvis.com/./download/data/protein/DD_g724.zip,313,738,0.015114278692553454,2,4.715654952076678,9,0.24934492714922024,1509,0,4.821086261980831,13,0.5036284801460517,0.4892996108949416,1.0,0.0,0.9227642276422765,0.8875338753387534,0.3834688346883469,0.8414634146341464,0.9065040650406504
DD-g725,protein,http://nrvis.com/./download/data/protein/DD_g725.zip,369,879,0.012946270767055495,2,4.764227642276423,9,0.2013517059092201,1629,0,4.414634146341464,12,0.4748612724222485,0.4456908344733242,1.0,4.0,0.9101251422070533,0.8885096700796359,0.3879408418657565,0.8065984072810011,0.9124004550625711
DD-g726,protein,http://nrvis.com/./download/data/protein/DD_g726.zip,231,572,0.021532091097308487,1,4.9523809523809526,10,0.24636764610494985,1125,0,4.87012987012987,14,0.46084656084656106,0.4432624113475177,1.0,4.0,0.895104895104895,0.8933566433566433,0.42657342657342656,0.7954545454545454,0.8968531468531468
DD-g727,protein,http://nrvis.com/./download/data/protein/DD_g727.zip,94,273,0.062457103637611526,1,5.808510638297872,10,0.19721980886185814,810,0,8.617021276595745,20,0.6079280648429585,0.5716302046577276,1.0,1.0,0.9816849816849815,0.9853479853479853,0.42490842490842495,0.8131868131868131,0.9670329670329669
DD-g728,protein,http://nrvis.com/./download/data/protein/DD_g728.zip,208,472,0.021924934968413228,2,4.538461538461538,11,0.29978872541168106,765,0,3.6778846153846163,18,0.395781302031302,0.3988529718456726,1.0,1.0,0.8368644067796609,0.8792372881355932,0.41101694915254233,0.7605932203389831,0.8686440677966102
DD-g729,protein,http://nrvis.com/./download/data/protein/DD_g729.zip,294,729,0.01692554154767709,1,4.959183673469388,9,0.18829313977991027,1509,0,5.132653061224491,18,0.4989768923442392,0.4740810556079171,1.0,4.0,0.9190672153635115,0.9149519890260631,0.3511659807956104,0.8312757201646089,0.9300411522633744
DD-g73,protein,http://nrvis.com/./download/data/protein/DD_g73.zip,540,1264,0.008685494399780114,2,4.681481481481481,10,0.2850872282964615,2304,0,4.266666666666667,15,0.4489888300999413,0.4326760563380282,1.0,1.0,0.9034810126582278,0.9106012658227847,0.38370253164556967,0.8496835443037973,0.9018987341772153
DD-g730,protein,http://nrvis.com/./download/data/protein/DD_g730.zip,172,379,0.0257717938256494,1,4.406976744186046,9,0.2271119892676028,597,0,3.4709302325581395,12,0.4352990033222592,0.3990641711229945,1.0,1.0,0.7994722955145118,0.8707124010554089,0.42480211081794195,0.7519788918205805,0.8496042216358839
DD-g731,protein,http://nrvis.com/./download/data/protein/DD_g731.zip,86,228,0.06238030095759234,1,5.3023255813953485,10,0.3420887129591932,549,0,6.383720930232557,14,0.5434016242155779,0.4950405770964833,1.0,1.0,0.9210526315789473,0.9385964912280702,0.4473684210526316,0.7192982456140351,0.912280701754386
DD-g732,protein,http://nrvis.com/./download/data/protein/DD_g732.zip,234,645,0.023660173874766148,1,5.512820512820514,12,0.4197558650910677,1350,0,5.769230769230767,18,0.4107330940664273,0.4022646007151371,1.0,4.0,0.9348837209302325,0.9286821705426356,0.4263565891472868,0.8232558139534882,0.9503875968992248
DD-g733,protein,http://nrvis.com/./download/data/protein/DD_g733.zip,215,657,0.02855900891110628,2,6.111627906976744,10,0.21687643063095866,1335,0,6.209302325581398,18,0.4058656330749353,0.3624762421938637,1.0,4.0,0.8645357686453576,0.9056316590563167,0.3637747336377473,0.7625570776255708,0.9147640791476408
DD-g734,protein,http://nrvis.com/./download/data/protein/DD_g734.zip,104,260,0.04854368932038835,2,5.0,10,0.2427213933832964,564,0,5.4230769230769225,14,0.5208638583638583,0.483704974271012,1.0,0.0,0.9538461538461538,0.9307692307692307,0.36923076923076925,0.7576923076923077,0.9423076923076923
DD-g735,protein,http://nrvis.com/./download/data/protein/DD_g735.zip,86,204,0.055813953488372085,1,4.744186046511628,7,0.3104358006166838,459,0,5.337209302325581,11,0.5432447397563678,0.5419126328217237,1.0,0.0,0.9166666666666667,0.8970588235294119,0.40196078431372556,0.7303921568627451,0.8872549019607843
DD-g736,protein,http://nrvis.com/./download/data/protein/DD_g736.zip,285,1094,0.027032369656535705,2,7.6771929824561385,15,0.28735520190277025,2355,0,8.263157894736842,20,0.3289426947321686,0.28142925430210325,1.0,1.0,0.9058500914076782,0.9268738574040218,0.479890310786106,0.670018281535649,0.923217550274223
DD-g737,protein,http://nrvis.com/./download/data/protein/DD_g737.zip,206,537,0.0254321572341937,1,5.2135922330097095,9,0.2593400890569334,1119,0,5.432038834951456,15,0.46538757897981203,0.4424673784104389,1.0,4.0,0.9236499068901302,0.9236499068901303,0.4618249534450651,0.7802607076350093,0.9348230912476722
DD-g738,protein,http://nrvis.com/./download/data/protein/DD_g738.zip,691,1651,0.006925480819648063,2,4.778581765557163,9,0.21111663585640256,3060,0,4.428364688856728,15,0.4713872234856319,0.43478260869565216,1.0,0.0,0.927922471229558,0.9170199878861297,0.3664445790430042,0.8703815869170201,0.9218655360387644
DD-g739,protein,http://nrvis.com/./download/data/protein/DD_g739.zip,161,366,0.02841614906832298,2,4.546583850931676,8,0.2668294997276364,615,0,3.819875776397516,11,0.42842354333037547,0.4212328767123288,1.0,4.0,0.8333333333333333,0.8360655737704918,0.39617486338797814,0.7267759562841529,0.8415300546448088
DD-g74,protein,http://nrvis.com/./download/data/protein/DD_g74.zip,124,295,0.038683451350642536,2,4.758064516129032,11,0.17860753335564533,498,0,4.016129032258065,15,0.4520533677791742,0.3854489164086688,1.0,1.0,0.8576271186440678,0.894915254237288,0.4169491525423729,0.7220338983050848,0.847457627118644
DD-g740,protein,http://nrvis.com/./download/data/protein/DD_g740.zip,85,180,0.050420168067226885,1,4.235294117647058,10,0.23463009962498435,303,0,3.5647058823529414,14,0.4519607843137254,0.42556179775280895,1.0,1.0,0.8499999999999999,0.8555555555555556,0.4611111111111111,0.7222222222222222,0.8444444444444443
DD-g741,protein,http://nrvis.com/./download/data/protein/DD_g741.zip,117,278,0.04096669613910993,2,4.752136752136752,8,0.3187171052631572,540,0,4.615384615384615,14,0.4672568172568172,0.4537815126050421,1.0,4.0,0.881294964028777,0.866906474820144,0.3884892086330935,0.8057553956834531,0.9100719424460433
DD-g742,protein,http://nrvis.com/./download/data/protein/DD_g742.zip,67,160,0.07236544549977386,1,4.776119402985074,8,0.18163371400781386,330,0,4.925373134328358,12,0.5379886282871357,0.4734576757532281,1.0,1.0,0.9125,0.9374999999999999,0.3625,0.73125,0.9249999999999999
DD-g743,protein,http://nrvis.com/./download/data/protein/DD_g743.zip,333,783,0.014164767176815368,2,4.702702702702703,10,0.33777727878082026,1500,0,4.504504504504505,17,0.4763906763906761,0.4573170731707317,1.0,4.0,0.9195402298850575,0.9220945083014049,0.34993614303959136,0.8480204342273309,0.9335887611749681
DD-g744,protein,http://nrvis.com/./download/data/protein/DD_g744.zip,133,337,0.03839143312827523,1,5.067669172932331,9,0.27065893261265817,726,0,5.458646616541354,13,0.5189760114572145,0.4708171206225681,1.0,4.0,0.9317507418397624,0.9228486646884273,0.45697329376854595,0.801186943620178,0.9465875370919881
DD-g745,protein,http://nrvis.com/./download/data/protein/DD_g745.zip,191,492,0.02711490768806834,1,5.151832460732983,10,0.4561644681101754,1197,0,6.267015706806282,20,0.4886021773456327,0.504212299915754,1.0,1.0,0.9552845528455284,0.9573170731707317,0.4308943089430894,0.8353658536585364,0.9552845528455285
DD-g746,protein,http://nrvis.com/./download/data/protein/DD_g746.zip,61,147,0.08032786885245903,1,4.819672131147541,10,0.3631379268143421,285,0,4.672131147540983,15,0.4393052302888369,0.4234769687964339,1.0,1.0,0.8299319727891157,0.8571428571428572,0.47619047619047616,0.727891156462585,0.8095238095238095
DD-g747,protein,http://nrvis.com/./download/data/protein/DD_g747.zip,71,179,0.07203219315895372,1,5.042253521126762,10,0.1376168670101129,411,0,5.788732394366198,15,0.5349318131008272,0.4858156028368794,1.0,1.0,0.8603351955307263,0.8715083798882682,0.4748603351955307,0.7039106145251397,0.8659217877094973
DD-g748,protein,http://nrvis.com/./download/data/protein/DD_g748.zip,228,497,0.01920550274364325,1,4.359649122807017,9,0.17584311311306902,729,0,3.1973684210526314,10,0.4080374547479809,0.3848996832101373,1.0,1.0,0.8772635814889335,0.8973843058350099,0.41649899396378265,0.766599597585513,0.8853118712273641
DD-g749,protein,http://nrvis.com/./download/data/protein/DD_g749.zip,67,180,0.0814111261872456,1,5.373134328358209,9,0.14655863235686808,468,0,6.985074626865671,14,0.5606728263444687,0.5545023696682464,1.0,1.0,0.9333333333333333,0.9555555555555555,0.3611111111111111,0.7166666666666667,0.95
DD-g75,protein,http://nrvis.com/./download/data/protein/DD_g75.zip,274,619,0.016550359616053046,1,4.518248175182482,8,0.2378612765924044,1158,0,4.226277372262774,15,0.4888425443169966,0.4703493095044679,1.0,0.0,0.8982229402261714,0.8788368336025848,0.3683360258481422,0.82875605815832,0.8966074313408724
DD-g750,protein,http://nrvis.com/./download/data/protein/DD_g750.zip,258,680,0.020510964316954733,1,5.271317829457363,11,0.2474784881735244,1602,0,6.209302325581398,21,0.5003056590265891,0.4909592399632241,1.0,1.0,0.9382352941176471,0.9514705882352942,0.38676470588235295,0.8264705882352942,0.9411764705882353
DD-g751,protein,http://nrvis.com/./download/data/protein/DD_g751.zip,91,183,0.04468864468864469,1,4.021978021978022,9,0.2767315063927041,279,0,3.065934065934066,14,0.42567591139019706,0.4279141104294479,1.0,4.0,0.819672131147541,0.8524590163934426,0.3333333333333333,0.7978142076502732,0.8852459016393442
DD-g752,protein,http://nrvis.com/./download/data/protein/DD_g752.zip,271,789,0.021566215662156614,1,5.822878228782287,12,0.3623276854547544,2010,0,7.416974169741697,26,0.4883747863452659,0.471830985915493,1.0,1.0,0.9493029150823827,0.9518377693282636,0.4676806083650189,0.8250950570342205,0.9404309252217996
DD-g753,protein,http://nrvis.com/./download/data/protein/DD_g753.zip,125,289,0.03729032258064517,1,4.624,8,0.1715523431980995,474,0,3.792,11,0.4277142857142857,0.3993260320134794,1.0,0.0,0.903114186851211,0.8546712802768166,0.38408304498269896,0.726643598615917,0.8719723183391004
DD-g754,protein,http://nrvis.com/./download/data/protein/DD_g754.zip,156,399,0.03300248138957816,2,5.115384615384615,9,0.1707895901210706,879,0,5.634615384615384,12,0.5291666666666662,0.490787269681742,1.0,0.0,0.9398496240601504,0.9223057644110275,0.3634085213032582,0.8521303258145363,0.9147869674185464
DD-g755,protein,http://nrvis.com/./download/data/protein/DD_g755.zip,110,239,0.039866555462885735,1,4.345454545454547,8,0.28877867327960555,399,0,3.627272727272728,13,0.4194805194805194,0.4290322580645161,1.0,0.0,0.8368200836820084,0.8326359832635983,0.39748953974895407,0.7071129707112971,0.7866108786610879
DD-g756,protein,http://nrvis.com/./download/data/protein/DD_g756.zip,101,260,0.05148514851485148,2,5.148514851485149,9,0.07173297571151936,525,1,5.198019801980198,12,0.5168552569542666,0.43568464730290457,1.0,1.0,0.95,0.973076923076923,0.45,0.7115384615384615,0.973076923076923
DD-g757,protein,http://nrvis.com/./download/data/protein/DD_g757.zip,160,448,0.03522012578616352,1,5.6,10,0.19975017175691911,1221,0,7.63125,17,0.5565525793650792,0.5475336322869955,1.0,4.0,0.9486607142857143,0.9553571428571428,0.3727678571428572,0.8147321428571429,0.9575892857142857
DD-g758,protein,http://nrvis.com/./download/data/protein/DD_g758.zip,315,756,0.015286624203821656,2,4.8,9,0.2495844875346264,1605,0,5.095238095238095,15,0.4931292517006804,0.4981378026070764,1.0,1.0,0.9007936507936509,0.914021164021164,0.39153439153439157,0.8544973544973546,0.9047619047619049
DD-g759,protein,http://nrvis.com/./download/data/protein/DD_g759.zip,112,303,0.04874517374517375,1,5.410714285714287,9,0.34732550376432353,807,0,7.205357142857142,18,0.540639172335601,0.5323218997361477,1.0,0.0,0.9405940594059405,0.9306930693069306,0.4620462046204621,0.7953795379537953,0.9339933993399339
DD-g76,protein,http://nrvis.com/./download/data/protein/DD_g76.zip,381,1027,0.014187042409172538,2,5.391076115485563,10,0.2279963717367681,2343,0,6.149606299212597,17,0.5013102528850563,0.4687875150060024,1.0,4.0,0.9444985394352483,0.9493670886075949,0.4021421616358325,0.8403115871470301,0.9532619279454723
DD-g760,protein,http://nrvis.com/./download/data/protein/DD_g760.zip,136,288,0.031372549019607836,1,4.235294117647058,9,0.2659316015697992,429,0,3.1544117647058822,12,0.3956057422969191,0.39502762430939226,1.0,4.0,0.875,0.8715277777777777,0.375,0.7881944444444444,0.8993055555555555
DD-g761,protein,http://nrvis.com/./download/data/protein/DD_g761.zip,578,1675,0.010044796795260056,2,5.795847750865053,11,0.3447370416714,4875,0,8.434256055363322,24,0.5730002696265669,0.5512211668928086,1.0,1.0,0.9647761194029851,0.9707462686567163,0.448955223880597,0.902686567164179,0.9594029850746268
DD-g762,protein,http://nrvis.com/./download/data/protein/DD_g762.zip,227,694,0.0270554754200616,2,6.11453744493392,12,0.3174811099434325,1347,0,5.933920704845816,16,0.3675912682520617,0.339979808177688,1.0,4.0,0.8976945244956771,0.8904899135446684,0.46685878962536026,0.7132564841498559,0.9149855907780979
DD-g763,protein,http://nrvis.com/./download/data/protein/DD_g763.zip,107,217,0.03826485628636925,1,4.05607476635514,8,0.2420881971465625,339,0,3.1682242990654204,10,0.4029817534490433,0.424812030075188,1.0,0.0,0.8617511520737327,0.8479262672811061,0.35944700460829493,0.7511520737327189,0.8202764976958525
DD-g764,protein,http://nrvis.com/./download/data/protein/DD_g764.zip,98,192,0.040395539659162635,2,3.9183673469387763,7,0.2558139534883709,237,0,2.4183673469387754,7,0.3978134110787171,0.37264150943396224,1.0,1.0,0.8333333333333334,0.8489583333333335,0.296875,0.6979166666666667,0.8333333333333334
DD-g765,protein,http://nrvis.com/./download/data/protein/DD_g765.zip,211,432,0.01949898442789438,2,4.0947867298578196,8,0.3062911070780375,615,0,2.914691943127962,14,0.4093996840442339,0.4016982364467668,1.0,0.0,0.8796296296296295,0.8587962962962961,0.3726851851851852,0.7546296296296295,0.8796296296296295
DD-g766,protein,http://nrvis.com/./download/data/protein/DD_g766.zip,209,544,0.0250276039749724,1,5.205741626794258,9,0.27145224994527023,1278,0,6.114832535885168,12,0.5384749753170809,0.5077473182359953,1.0,4.0,0.9338235294117647,0.9246323529411764,0.35661764705882354,0.8823529411764707,0.9466911764705882
DD-g767,protein,http://nrvis.com/./download/data/protein/DD_g767.zip,109,288,0.048929663608562685,2,5.284403669724772,10,0.16570572819168836,618,1,5.669724770642202,14,0.5161788262705694,0.4530791788856305,1.0,1.0,0.892361111111111,0.9270833333333333,0.3993055555555556,0.75,0.8784722222222221
DD-g768,protein,http://nrvis.com/./download/data/protein/DD_g768.zip,106,249,0.04474393530997305,2,4.69811320754717,8,0.21091628907917306,441,0,4.160377358490567,11,0.4610512129380053,0.4315068493150685,1.0,4.0,0.8473895582329318,0.8674698795180723,0.23293172690763056,0.7630522088353415,0.8795180722891567
DD-g769,protein,http://nrvis.com/./download/data/protein/DD_g769.zip,159,372,0.029615476474802963,1,4.679245283018868,9,0.2642400228668308,711,0,4.471698113207547,15,0.469362084456424,0.4566473988439306,1.0,4.0,0.889784946236559,0.9139784946236558,0.3951612903225806,0.7876344086021504,0.924731182795699
DD-g77,protein,http://nrvis.com/./download/data/protein/DD_g77.zip,224,613,0.024543561819346568,2,5.473214285714287,11,0.22230817187509347,1530,0,6.830357142857142,19,0.5289515048443623,0.5118768819003011,1.0,4.0,0.9363784665579119,0.9477977161500816,0.37520391517128876,0.8140293637846656,0.9543230016313214
